Año	Municipio código	Municipio nombre	Contenedores de papel y cartón	Kg recogidos papel y cartón
2011	50101	Escatrón	5	14513
2011	50102	Fabara	5	12249
2011	50104	Farlete	6	9821
2011	50105	Fayón	2	3972
2011	50106	Fayos (Los)	3	3015
2011	50107	Figueruelas	16	27475
2011	50108	Fombuena	1	696
2011	50109	Frago (El)	0	0
2011	50110	Frasno (El)	3	4877
2011	50111	Fréscano	5	7191
2011	50113	Fuendejalón	15	31151
2011	50114	Fuendetodos	4	1548
2011	50115	Fuentes de Ebro	54	88384
2011	50116	Fuentes de Jiloca	2	2869
2011	50117	Gallocanta	1	2034
2011	50118	Gallur	44	62025
2011	50119	Gelsa	7	15398
2011	50120	Godojos	1	471
2011	50121	Gotor	0	0
2011	50122	Grisel	1	1557
2011	50123	Grisén	6	11427
2011	50124	Herrera de los Navarros	2	8245
2011	50125	Ibdes	2	5020
2011	50126	Illueca	8	25714
2011	50128	Isuerre	0	0
2011	50129	Jaraba	3	3688
2011	50130	Jarque de Moncayo	1	4224
2011	50131	Jaulín	2	925
2011	50132	Joyosa (La)	16	19307
2011	50133	Lagata	1	1192
2011	50134	Langa del Castillo	1	2021
2011	50135	Layana	0	0
2011	50136	Lécera	5	6804
2011	50137	Leciñena	10	29195
2011	50138	Lechón	1	763
2011	50139	Letux	2	3780
2011	50140	Litago	4	3606
2011	50141	Lituénigo	3	2463
2011	50142	Lobera de Onsella	0	0
2011	50143	Longares	5	10741
2011	50144	Longás	0	0
2011	50146	Lucena de Jalón	1	2300
2011	50147	Luceni	15	22648
2011	50148	Luesia	2	3546
2011	50149	Luesma	1	509
2011	50150	Lumpiaque	3	6973
2011	50151	Luna	2	8311
2011	50152	Maella	8	19794
2011	50153	Magallón	18	39388
2011	50154	Mainar	1	2235
2011	50155	Malanquilla	1	1301
2011	50156	Maleján	5	11244
2011	50157	Malón	9	7468
2011	50159	Maluenda	3	11208
2011	50160	Mallén	51	121072
2011	50161	Manchones	1	1646
2011	50162	Mara	2	2110
2011	50163	María de Huerva	18	13540
2011	50164	Mediana de Aragón	2	3753
2011	50165	Mequinenza	11	30881
2011	50166	Mesones de Isuela	0	0
2011	50167	Mezalocha	2	2709
2011	50168	Mianos	1	1629
2011	50169	Miedes de Aragón	2	4866
2011	50170	Monegrillo	9	10716
2011	50171	Moneva	2	1085
2011	50172	Monreal de Ariza	2	1936
2011	50173	Monterde	2	1988
2011	50174	Montón	2	1352
2011	50175	Morata de Jalón	7	10061
2011	50176	Morata de Jiloca	2	3084
2011	50177	Morés	3	4477
2011	50178	Moros	2	4805
2011	50179	Moyuela	2	2312
2011	50180	Mozota	2	326
2011	50181	Muel	9	16603
2011	50182	Muela (La)	40	134743
2011	50183	Munébrega	3	5000
2011	50184	Murero	1	1954
2011	50185	Murillo de Gállego	4	4139
2011	50186	Navardún	0	0
2011	50187	Nigüella	1	830
2011	50188	Nombrevilla	1	468
2011	50189	Nonaspe	4	10356
2011	50190	Novallas	14	18109
2011	50191	Novillas	12	20462
2011	50192	Nuévalos	3	3647
2011	50193	Nuez de Ebro	12	10213
2011	50194	Olvés	1	1178
2011	50195	Orcajo	1	442
2011	50196	Orera	1	1322
2011	50197	Orés	0	0
2011	50198	Oseja	0	0
2011	50199	Osera de Ebro	3	6031
2011	50200	Paniza	2	9099
2011	50201	Paracuellos de Jiloca	2	5901
2011	50202	Paracuellos de la Ribera	1	1988
2011	50203	Pastriz	10	17646
2011	50204	Pedrola	41	76752
2011	50205	Pedrosas (Las)	0	0
2011	50206	Perdiguera	9	14855
2011	50207	Piedratajada	0	0
2011	50208	Pina de Ebro	12	34039
2011	50209	Pinseque	42	71802
2011	50210	Pintanos (Los)	0	0
2011	50211	Plasencia de Jalón	1	3006
2011	50212	Pleitas	1	990
2011	50213	Plenas	1	1174
2011	50214	Pomer	0	0
2011	50215	Pozuel de Ariza	1	205
2011	50216	Pozuelo de Aragón	6	11179
2011	50217	Pradilla de Ebro	6	12747
2011	50218	Puebla de Albortón	1	1112
2011	50219	Puebla de Alfindén (La)	14	66937
2011	50220	Puendeluna	0	0
2011	50221	Purujosa	0	0
2011	50222	Quinto	9	27064
2011	50223	Remolinos	12	24731
2011	50224	Retascón	1	1057
2011	50225	Ricla	6	26552
2011	50227	Romanos	1	1512
2011	50228	Rueda de Jalón	1	2627
2011	50229	Ruesca	1	768
2011	50230	Sádaba	7	16416
2011	50231	Salillas de Jalón	1	2791
2011	50232	Salvatierra de Esca	6	9337
2011	50233	Samper del Salz	1	1138
2011	50234	San Martín de la Virgen de Moncayo	4	5813
2011	50235	San Mateo de Gállego	23	48289
2011	50236	Santa Cruz de Grío	1	1220
2011	50237	Santa Cruz de Moncayo	3	2483
2011	50238	Santa Eulalia de Gállego	1	2738
2011	50239	Santed	1	816
2011	50240	Sástago	7	16154
2011	50241	Saviñán	5	8124
2011	50242	Sediles	1	1147
2011	50243	Sestrica	1	3088
2011	50244	Sierra de Luna	0	0
2011	50245	Sigüés	4	5245
2011	50246	Sisamón	1	512
2011	50247	Sobradiel	9	20606
2011	50248	Sos del Rey Católico	2	6503
2011	50249	Tabuenca	5	13467
2011	50250	Talamantes	2	1994
2011	50251	Tarazona	50	206282
2011	50252	Tauste	22	74337
2011	50253	Terrer	2	5317
2011	50254	Tierga	0	0
2011	50255	Tobed	2	2623
2011	50256	Torralba de los Frailes	1	1285
2011	50257	Torralba de Ribota	2	2028
2011	50258	Torralbilla	1	857
2011	50259	Torrehermosa	1	850
2011	50260	Torrelapaja	1	461
2011	50261	Torrellas	8	5774
2011	50262	Torres de Berrellén	20	30858
2011	50263	Torrijo de la Cañada	2	2838
2011	50264	Tosos	2	2937
2011	50265	Trasmoz	1	1537
2011	50266	Trasobares	0	0
2011	50267	Uncastillo	2	7672
2011	50268	Undués de Lerda	0	0
2011	50269	Urrea de Jalón	1	3081
2011	50270	Urriés	0	0
2011	50271	Used	2	4390
2011	50272	Utebo	52	217216
2011	50273	Valdehorna	1	468
2011	50274	Val de San Martín	1	1057
2011	50275	Valmadrid	2	969
2011	50276	Valpalmas	0	0
2011	50277	Valtorres	1	1168
2011	50278	Velilla de Ebro	3	3256
2011	50279	Velilla de Jiloca	1	1045
2011	50280	Vera de Moncayo	11	8257
2011	50281	Vierlas	2	2049
2011	50282	Vilueña (La)	1	1168
2011	50283	Villadoz	1	1111
2011	50284	Villafeliche	2	2049
2011	50285	Villafranca de Ebro	3	10672
2011	50286	Villalba de Perejil	1	1147
2011	50287	Villalengua	2	4006
2011	50288	Villanueva de Gállego	26	68630
2011	50289	Villanueva de Jiloca	1	924
2011	50290	Villanueva de Huerva	5	6737
2011	50291	Villar de los Navarros	1	1606
2011	50292	Villarreal de Huerva	1	2704
2011	50293	Villarroya de la Sierra	3	5788
2011	50294	Villarroya del Campo	1	1004
2011	50295	Vistabella	0	0
2011	50296	Zaida (La)	4	6526
2011	50297	Zaragoza	1671	16932001
2011	50298	Zuera	49	117781
2011	50901	Biel	0	0
2011	50902	Marracos	0	0
2011	50903	Villamayor de Gállego	14	45680
2012	22001	Abiego	0	0
2012	22002	Abizanda	2	3193
2012	22003	Adahuesca	0	0
2012	22004	Agüero	2	4190
2012	22006	Aísa	17	10495
2012	22007	Albalate de Cinca	14	14310
2012	22008	Albalatillo	5	5089
2012	22009	Albelda	3	18689
2012	22011	Albero Alto	1	3509
2012	22012	Albero Bajo	3	2341
2012	22013	Alberuela de Tubo	9	7623
2012	22014	Alcalá de Gurrea	4	7202
2012	22015	Alcalá del Obispo	3	10764
2012	22016	Alcampell	3	16974
2012	22017	Alcolea de Cinca	14	12923
2012	22018	Alcubierre	5	9427
2012	22019	Alerre	2	5814
2012	22020	Alfántega	3	1478
2012	22021	Almudévar	16	67043
2012	22022	Almunia de San Juan	7	7513
2012	22023	Almuniente	11	11810
2012	22024	Alquézar	0	0
2012	22025	Altorricón	5	33235
2012	22027	Angüés	3	11497
2012	22028	Ansó	10	13154
2012	22029	Antillón	1	3824
2012	22032	Aragüés del Puerto	2	3683
2012	22035	Arén	16	9253
2012	22036	Argavieso	1	3090
2012	22037	Arguis	2	3064
2012	22039	Ayerbe	7	29462
2012	22040	Azanuy-Alins	2	4032
2012	22041	Azara	0	0
2012	22042	Azlor	0	0
2012	22043	Baells	2	2539
2012	22044	Bailo	7	8308
2012	22045	Baldellou	1	2651
2012	22046	Ballobar	7	12961
2012	22047	Banastás	2	7411
2012	22048	Barbastro	37	265356
2012	22049	Barbués	2	2061
2012	22050	Barbuñales	0	0
2012	22051	Bárcabo	4	2895
2012	22052	Belver de Cinca	5	18284
2012	22053	Benabarre	25	30415
2012	22054	Benasque	50	57633
2012	22055	Berbegal	2	6477
2012	22057	Bielsa	4	11372
2012	22058	Bierge	0	0
2012	22059	Biescas	43	44225
2012	22060	Binaced	17	16879
2012	22061	Binéfar	40	211218
2012	22062	Bisaurri	6	5310
2012	22063	Biscarrués	1	5840
2012	22064	Blecua y Torres	2	5631
2012	22066	Boltaña	8	24238
2012	22067	Bonansa	2	2629
2012	22068	Borau	1	2354
2012	22069	Broto	5	12475
2012	22072	Caldearenas	11	6396
2012	22074	Campo	14	9021
2012	22075	Camporrells	1	4054
2012	22076	Canal de Berdún	9	10579
2012	22077	Candasnos	2	5256
2012	22078	Canfranc	14	17169
2012	22079	Capdesaso	3	3779
2012	22080	Capella	8	9588
2012	22081	Casbas de Huesca	3	7935
2012	22082	Castejón del Puente	2	5778
2012	22083	Castejón de Monegros	8	13936
2012	22084	Castejón de Sos	24	20001
2012	22085	Castelflorite	3	2749
2012	22086	Castiello de Jaca	6	7117
2012	22087	Castigaleu	1	2964
2012	22088	Castillazuelo	0	0
2012	22089	Castillonroy	1	8465
2012	22090	Colungo	0	0
2012	22094	Chalamera	0	0
2012	22095	Chía	2	2629
2012	22096	Chimillas	3	9376
2012	22099	Esplús	3	14568
2012	22102	Estada	0	0
2012	22103	Estadilla	2	13248
2012	22105	Estopiñán del Castillo	7	4485
2012	22106	Fago	1	831
2012	22107	Fanlo	0	0
2012	22109	Fiscal	4	7306
2012	22110	Fonz	14	11605
2012	22111	Foradada del Toscar	7	5439
2012	22112	Fraga	41	191968
2012	22113	Fueva (La)	2	14566
2012	22114	Gistaín	1	3446
2012	22115	Grado (El)	2	7517
2012	22116	Grañén	36	42689
2012	22117	Graus	88	95290
2012	22119	Gurrea de Gállego	14	43238
2012	22122	Hoz de Jaca	3	1938
2012	22124	Huerto	6	5733
2012	22125	Huesca	427	1445124
2012	22126	Ibieca	1	2855
2012	22127	Igriés	7	17442
2012	22128	Ilche	0	0
2012	22129	Isábena	11	7861
2012	22130	Jaca	75	352240
2012	22131	Jasa	4	3129
2012	22133	Labuerda	2	3883
2012	22135	Laluenga	0	0
2012	22136	Lalueza	18	23384
2012	22137	Lanaja	12	29654
2012	22139	Laperdiguera	0	0
2012	22141	Lascellas-Ponzano	0	0
2012	22142	Lascuarre	3	3995
2012	22143	Laspaúles	9	7784
2012	22144	Laspuña	2	6915
2012	22149	Loarre	3	9664
2012	22150	Loporzano	5	14744
2012	22151	Loscorrales	1	2828
2012	22155	Monesma y Cajigar	1	2578
2012	22156	Monflorite-Lascasas	4	8249
2012	22157	Montanuy	23	7320
2012	22158	Monzón	46	267510
2012	22160	Naval	0	0
2012	22162	Novales	2	4583
2012	22163	Nueno	4	14640
2012	22164	Olvena	0	0
2012	22165	Ontiñena	3	7944
2012	22167	Osso de Cinca	5	10220
2012	22168	Palo	1	397
2012	22170	Panticosa	35	22708
2012	22172	Peñalba	11	16427
2012	22173	Peñas de Riglos (Las)	6	7045
2012	22174	Peralta de Alcofea	2	9614
2012	22175	Peralta de Calasanz	2	5413
2012	22176	Peraltilla	0	0
2012	22177	Perarrúa	3	2887
2012	22178	Pertusa	1	3064
2012	22181	Piracés	2	2697
2012	22182	Plan	1	7513
2012	22184	Poleñino	12	4810
2012	22186	Pozán de Vero	0	0
2012	22187	Puebla de Castro (La)	7	10722
2012	22188	Puente de Montañana	5	3686
2012	22189	Puértolas	1	5353
2012	22190	Pueyo de Araguás (El)	1	3469
2012	22193	Pueyo de Santa Cruz	4	4217
2012	22195	Quicena	2	7595
2012	22197	Robres	11	13013
2012	22199	Sabiñánigo	155	286479
2012	22200	Sahún	9	8815
2012	22201	Salas Altas	0	0
2012	22202	Salas Bajas	0	0
2012	22203	Salillas	1	2776
2012	22204	Sallent de Gállego	73	42536
2012	22205	San Esteban de Litera	1	11338
2012	22206	Sangarrén	4	4960
2012	22207	San Juan de Plan	2	3607
2012	22208	Santa Cilia	9	5760
2012	22209	Santa Cruz de la Serós	5	5234
2012	22212	Santaliestra y San Quílez	3	2500
2012	22213	Sariñena	79	94525
2012	22214	Secastilla	5	3995
2012	22215	Seira	8	3892
2012	22217	Sena	10	11789
2012	22218	Senés de Alcubierre	1	1374
2012	22220	Sesa	2	5473
2012	22221	Sesué	4	3377
2012	22222	Siétamo	6	17232
2012	22223	Sopeira	5	3041
2012	22225	Tamarite de Litera	13	82665
2012	22226	Tardienta	21	21430
2012	22227	Tella-Sin	2	6249
2012	22228	Tierz	4	18725
2012	22229	Tolva	5	4124
2012	22230	Torla-Ordesa	4	7513
2012	22232	Torralba de Aragón	5	2298
2012	22233	Torre la Ribera	11	3067
2012	22234	Torrente de Cinca	6	17792
2012	22235	Torres de Alcanadre	0	0
2012	22236	Torres de Barbués	9	6463
2012	22239	Tramaced	1	2567
2012	22242	Valfarta	2	1933
2012	22243	Valle de Bardají	4	1289
2012	22244	Valle de Lierp	3	1701
2012	22245	Velilla de Cinca	2	5975
2012	22246	Beranuy	2	2681
2012	22247	Viacamp y Litera	3	1237
2012	22248	Vicién	1	3116
2012	22249	Villanova	4	4047
2012	22250	Villanúa	14	14179
2012	22251	Villanueva de Sigena	9	10264
2012	22252	Yebra de Basa	1	4209
2012	22253	Yésero	1	1911
2012	22254	Zaidín	8	22476
2012	22901	Valle de Hecho	15	26225
2012	22902	Puente la Reina de Jaca	6	8031
2012	22903	San Miguel del Cinca	13	9650
2012	22904	Sotonera (La)	11	27236
2012	22905	Lupiñén-Ortilla	4	10187
2012	22906	Santa María de Dulcis	0	0
2012	22907	Aínsa-Sobrarbe	19	51279
2012	22908	Hoz y Costeán	0	0
2012	22909	Vencillón	1	10403
2012	44001	Ababuj	1	892
2012	44002	Abejuela	0	0
2012	44003	Aguatón	1	229
2012	44004	Aguaviva	7	9840
2012	44005	Aguilar del Alfambra	1	800
2012	44006	Alacón	6	4459
2012	44007	Alba	1	2630
2012	44008	Albalate del Arzobispo	28	38338
2012	44009	Albarracín	6	12533
2012	44010	Albentosa	2	3442
2012	44011	Alcaine	1	766
2012	44012	Alcalá de la Selva	6	5901
2012	44013	Alcañiz	35	223968
2012	44014	Alcorisa	33	51428
2012	44016	Alfambra	5	7742
2012	44017	Aliaga	5	4368
2012	44018	Almohaja	1	332
2012	44019	Alobras	1	858
2012	44020	Alpeñés	1	297
2012	44021	Allepuz	2	1475
2012	44022	Alloza	9	8957
2012	44023	Allueva	0	0
2012	44024	Anadón	1	274
2012	44025	Andorra	66	106358
2012	44026	Arcos de las Salinas	2	1144
2012	44027	Arens de Lledó	3	4171
2012	44028	Argente	1	2550
2012	44029	Ariño	15	11678
2012	44031	Azaila	8	2683
2012	44032	Bádenas	0	0
2012	44033	Báguena	1	2243
2012	44034	Bañón	0	0
2012	44035	Barrachina	0	0
2012	44036	Bea	0	0
2012	44037	Beceite	7	12939
2012	44038	Belmonte de San José	2	1832
2012	44039	Bello	0	0
2012	44040	Berge	3	3748
2012	44041	Bezas	1	938
2012	44042	Blancas	0	0
2012	44043	Blesa	1	1509
2012	44044	Bordón	2	1670
2012	44045	Bronchales	4	5363
2012	44046	Bueña	0	0
2012	44047	Burbáguena	0	0
2012	44048	Cabra de Mora	2	995
2012	44049	Calaceite	12	24324
2012	44050	Calamocha	9	26894
2012	44051	Calanda	33	56852
2012	44052	Calomarde	1	1178
2012	44053	Camañas	1	1429
2012	44054	Camarena de la Sierra	0	0
2012	44055	Camarillas	1	1487
2012	44056	Caminreal	5	4172
2012	44059	Cantavieja	9	8656
2012	44060	Cañada de Benatanduz	2	469
2012	44061	Cañada de Verich (La)	2	1590
2012	44062	Cañada Vellida	1	457
2012	44063	Cañizar del Olivar	1	1212
2012	44064	Cascante del Río	1	1166
2012	44065	Castejón de Tornos	0	0
2012	44066	Castel de Cabra	1	1601
2012	44067	Castelnou	3	2175
2012	44068	Castelserás	11	11813
2012	44070	Castellar (El)	2	789
2012	44071	Castellote	15	9205
2012	44074	Cedrillas	7	7090
2012	44075	Celadas	3	4963
2012	44076	Cella	13	33219
2012	44077	Cerollera (La)	2	1462
2012	44080	Codoñera (La)	4	5495
2012	44082	Corbalán	1	1166
2012	44084	Cortes de Aragón	1	869
2012	44085	Cosa	0	0
2012	44086	Cretas	7	12918
2012	44087	Crivillén	5	1176
2012	44088	Cuba (La)	2	595
2012	44089	Cubla	1	778
2012	44090	Cucalón	0	0
2012	44092	Cuervo (El)	1	1155
2012	44093	Cuevas de Almudén	1	1612
2012	44094	Cuevas Labradas	1	1544
2012	44096	Ejulve	6	2594
2012	44097	Escorihuela	1	2093
2012	44099	Escucha	5	11652
2012	44100	Estercuel	6	3475
2012	44101	Ferreruela de Huerva	0	0
2012	44102	Fonfría	0	0
2012	44103	Formiche Alto	2	2070
2012	44105	Fórnoles	2	2171
2012	44106	Fortanete	2	2550
2012	44107	Foz-Calanda	3	4160
2012	44108	Fresneda (La)	6	10619
2012	44109	Frías de Albarracín	1	1738
2012	44110	Fuenferrada	1	709
2012	44111	Fuentes Calientes	1	1361
2012	44112	Fuentes Claras	0	0
2012	44113	Fuentes de Rubielos	2	1532
2012	44114	Fuentespalda	4	6938
2012	44115	Galve	2	1727
2012	44116	Gargallo	8	1597
2012	44117	Gea de Albarracín	5	4746
2012	44118	Ginebrosa (La)	3	3266
2012	44119	Griegos	1	1612
2012	44120	Guadalaviar	2	2824
2012	44121	Gúdar	2	938
2012	44122	Híjar	34	33933
2012	44123	Hinojosa de Jarque	2	1715
2012	44124	Hoz de la Vieja (La)	1	1018
2012	44125	Huesa del Común	1	1052
2012	44126	Iglesuela del Cid (La)	5	5729
2012	44127	Jabaloyas	2	1029
2012	44128	Jarque de la Val	1	1018
2012	44129	Jatiel	3	943
2012	44130	Jorcas	1	503
2012	44131	Josa	1	435
2012	44132	Lagueruela	0	0
2012	44133	Lanzuela	0	0
2012	44135	Libros	1	1784
2012	44136	Lidón	1	640
2012	44137	Linares de Mora	2	3431
2012	44138	Loscos	0	0
2012	44141	Lledó	2	3575
2012	44142	Maicas	1	446
2012	44143	Manzanera	8	6427
2012	44144	Martín del Río	3	4940
2012	44145	Mas de las Matas	16	19694
2012	44146	Mata de los Olmos (La)	3	4018
2012	44147	Mazaleón	6	12003
2012	44148	Mezquita de Jarque	1	1338
2012	44149	Mirambel	2	1521
2012	44150	Miravete de la Sierra	1	377
2012	44151	Molinos	3	3236
2012	44152	Monforte de Moyuela	0	0
2012	44153	Monreal del Campo	0	4312
2012	44154	Monroyo	6	8385
2012	44155	Montalbán	7	15918
2012	44156	Monteagudo del Castillo	1	755
2012	44157	Monterde de Albarracín	1	732
2012	44158	Mora de Rubielos	16	19051
2012	44159	Moscardón	1	766
2012	44160	Mosqueruela	7	7147
2012	44161	Muniesa	4	7604
2012	44163	Noguera de Albarracín	1	1692
2012	44164	Nogueras	0	0
2012	44165	Nogueruelas	2	2459
2012	44167	Obón	1	435
2012	44168	Odón	0	0
2012	44169	Ojos Negros	0	0
2012	44171	Olba	3	2722
2012	44172	Oliete	6	6005
2012	44173	Olmos (Los)	2	1860
2012	44174	Orihuela del Tremedal	5	6632
2012	44175	Orrios	1	1750
2012	44176	Palomar de Arroyos	1	2184
2012	44177	Pancrudo	4	1589
2012	44178	Parras de Castellote (Las)	2	1093
2012	44179	Peñarroya de Tastavins	7	10832
2012	44180	Peracense	0	0
2012	44181	Peralejos	1	961
2012	44182	Perales del Alfambra	2	3065
2012	44183	Pitarque	2	1075
2012	44184	Plou	1	515
2012	44185	Pobo (El)	1	1635
2012	44187	Portellada (La)	2	5512
2012	44189	Pozondón	1	915
2012	44190	Pozuel del Campo	0	0
2012	44191	Puebla de Híjar (La)	18	18362
2012	44192	Puebla de Valverde (La)	8	6312
2012	44193	Puertomingalvo	2	1795
2012	44194	Ráfales	3	3511
2012	44195	Rillo	2	1281
2012	44196	Riodeva	1	2013
2012	44197	Ródenas	1	812
2012	44198	Royuela	1	2870
2012	44199	Rubiales	1	663
2012	44200	Rubielos de la Cérida	0	0
2012	44201	Rubielos de Mora	10	8588
2012	44203	Salcedillo	1	91
2012	44204	Saldón	1	332
2012	44205	Samper de Calanda	16	16477
2012	44206	San Agustín	3	2298
2012	44207	San Martín del Río	0	0
2012	44208	Santa Cruz de Nogueras	0	0
2012	44209	Santa Eulalia	8	13116
2012	44210	Sarrión	13	12979
2012	44211	Segura de los Baños	1	446
2012	44212	Seno	2	653
2012	44213	Singra	0	0
2012	44215	Terriente	2	2253
2012	44216	Teruel	117	403525
2012	44217	Toril y Masegoso	1	423
2012	44218	Tormón	1	412
2012	44219	Tornos	0	0
2012	44220	Torralba de los Sisones	0	0
2012	44221	Torrecilla de Alcañiz	5	6205
2012	44222	Torrecilla del Rebollar	0	0
2012	44223	Torre de Arcas	2	2022
2012	44224	Torre de las Arcas	1	400
2012	44225	Torre del Compte	2	3320
2012	44226	Torrelacárcel	1	2436
2012	44227	Torre los Negros	0	0
2012	44228	Torremocha de Jiloca	1	1544
2012	44229	Torres de Albarracín	1	1910
2012	44230	Torrevelilla	3	3067
2012	44231	Torrijas	2	720
2012	44232	Torrijo del Campo	1	439
2012	44234	Tramacastiel	2	1018
2012	44235	Tramacastilla	2	1349
2012	44236	Tronchón	2	1224
2012	44237	Urrea de Gaén	6	9553
2012	44238	Utrillas	16	37393
2012	44239	Valacloche	1	354
2012	44240	Valbona	2	2310
2012	44241	Valdealgorfa	7	9584
2012	44243	Valdecuenca	1	606
2012	44244	Valdelinares	3	1292
2012	44245	Valdeltormo	4	6895
2012	44246	Valderrobres	20	49010
2012	44247	Valjunquera	4	8236
2012	44249	Vallecillo (El)	1	698
2012	44250	Veguillas de la Sierra	1	286
2012	44251	Villafranca del Campo	0	0
2012	44252	Villahermosa del Campo	0	0
2012	44256	Villanueva del Rebollar de la Sierra	1	595
2012	44257	Villar del Cobo	1	2344
2012	44258	Villar del Salz	0	0
2012	44260	Villarluengo	4	2218
2012	44261	Villarquemado	4	10360
2012	44262	Villarroya de los Pinares	3	1967
2012	44263	Villastar	2	5123
2012	44264	Villel	2	3911
2012	44265	Vinaceite	4	5456
2012	44266	Visiedo	1	1692
2012	44267	Vivel del Río Martín	1	1041
2012	44268	Zoma (La)	1	252
2012	50001	Abanto	2	1208
2012	50002	Acered	1	2614
2012	50003	Agón	3	4734
2012	50004	Aguarón	2	10910
2012	50005	Aguilón	2	3224
2012	50006	Ainzón	15	35940
2012	50007	Aladrén	1	837
2012	50008	Alagón	84	131194
2012	50009	Alarba	2	1486
2012	50010	Alberite de San Juan	4	2858
2012	50011	Albeta	6	4301
2012	50012	Alborge	1	1171
2012	50013	Alcalá de Ebro	5	5220
2012	50014	Alcalá de Moncayo	2	3987
2012	50015	Alconchel de Ariza	1	892
2012	50016	Aldehuela de Liestos	1	686
2012	50017	Alfajarín	9	26986
2012	50018	Alfamén	5	19708
2012	50019	Alforque	1	842
2012	50020	Alhama de Aragón	6	10646
2012	50021	Almochuel	0	0
2012	50022	Almolda (La)	8	13206
2012	50023	Almonacid de la Cuba	2	1775
2012	50024	Almonacid de la Sierra	3	6412
2012	50025	Almunia de Doña Godina (La)	11	68407
2012	50026	Alpartir	2	4435
2012	50027	Ambel	5	8371
2012	50028	Anento	1	1756
2012	50029	Aniñón	3	7459
2012	50030	Añón de Moncayo	4	4046
2012	50031	Aranda de Moncayo	0	0
2012	50032	Arándiga	2	3827
2012	50033	Ardisa	0	0
2012	50034	Ariza	5	11946
2012	50035	Artieda	1	2548
2012	50036	Asín	0	0
2012	50037	Atea	1	1690
2012	50038	Ateca	7	20065
2012	50039	Azuara	3	4614
2012	50040	Badules	1	1320
2012	50041	Bagüés	0	0
2012	50042	Balconchán	1	198
2012	50043	Bárboles	4	6014
2012	50044	Bardallur	1	2552
2012	50045	Belchite	7	11061
