Año	Nº Accidentes	Grupo	Descripción ocupación	Sexo	Código	Municipio
2008,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50163	María de Huerva
2008,0	11	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50182	Muela (La)
2008,0	10	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50219	Puebla de Alfindén (La)
2008,0	13	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50251	Tarazona
2008,0	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50252	Tauste
2008,0	17	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50272	Utebo
2008,0	1212	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50297	Zaragoza
2008,0	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	50298	Zuera
2008,0	6	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	22048	Barbastro
2008,0	3	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	22061	Binéfar
2008,0	7	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	22112	Fraga
2008,0	18	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	22125	Huesca
2008,0	5	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	22130	Jaca
2008,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	22158	Monzón
2008,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	22199	Sabiñánigo
2008,0	5	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	44013	Alcañiz
2008,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	44025	Andorra
2008,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	44216	Teruel
2008,0	2	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50008	Alagón
2008,0	3	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50025	Almunia de Doña Godina (La)
2008,0	4	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50067	Calatayud
2008,0	5	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50074	Caspe
2008,0	13	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50095	Ejea de los Caballeros
2008,0	2	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50182	Muela (La)
2008,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50219	Puebla de Alfindén (La)
2008,0	15	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50251	Tarazona
2008,0	17	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50252	Tauste
2008,0	2	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50272	Utebo
2008,0	57	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50297	Zaragoza
2008,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50298	Zuera
2008,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	22112	Fraga
2008,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	22158	Monzón
2008,0	2	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	44013	Alcañiz
2008,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	50025	Almunia de Doña Godina (La)
2008,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	50095	Ejea de los Caballeros
2008,0	6	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	50297	Zaragoza
2008,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	50298	Zuera
2008,0	122	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22048	Barbastro
2008,0	130	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22061	Binéfar
2008,0	84	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22112	Fraga
2008,0	304	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22125	Huesca
2008,0	55	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22130	Jaca
2008,0	158	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22158	Monzón
2008,0	56	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22199	Sabiñánigo
2008,0	84	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	44013	Alcañiz
2008,0	48	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	44025	Andorra
2008,0	127	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	44216	Teruel
2008,0	40	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50008	Alagón
2008,0	17	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50025	Almunia de Doña Godina (La)
2008,0	66	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50067	Calatayud
2008,0	23	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50074	Caspe
2008,0	178	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50089	Cuarte de Huerva
2008,0	147	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50095	Ejea de los Caballeros
2008,0	38	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50163	María de Huerva
2008,0	73	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50182	Muela (La)
2008,0	160	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50219	Puebla de Alfindén (La)
2008,0	77	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50251	Tarazona
2008,0	46	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50252	Tauste
2008,0	122	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50272	Utebo
2008,0	2803	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50297	Zaragoza
2008,0	68	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50298	Zuera
2008,0	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22061	Binéfar
2008,0	11	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22125	Huesca
2008,0	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22130	Jaca
2008,0	7	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22158	Monzón
2008,0	6	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	44013	Alcañiz
2008,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	44025	Andorra
2008,0	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	44216	Teruel
2008,0	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50008	Alagón
2008,0	6	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50025	Almunia de Doña Godina (La)
2008,0	6	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50067	Calatayud
2008,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50074	Caspe
2008,0	12	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50089	Cuarte de Huerva
2008,0	6	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50095	Ejea de los Caballeros
2008,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50163	María de Huerva
2008,0	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50182	Muela (La)
2008,0	9	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50219	Puebla de Alfindén (La)
2008,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50251	Tarazona
2008,0	7	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50252	Tauste
2008,0	20	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50272	Utebo
2008,0	108	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50297	Zaragoza
2008,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50298	Zuera
2008,0	43	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22048	Barbastro
2008,0	38	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22061	Binéfar
2008,0	54	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22112	Fraga
2008,0	141	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22125	Huesca
2008,0	21	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22130	Jaca
2008,0	75	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22158	Monzón
2008,0	19	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22199	Sabiñánigo
2008,0	67	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44013	Alcañiz
2008,0	29	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44025	Andorra
2008,0	71	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44216	Teruel
2008,0	14	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50008	Alagón
2008,0	18	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50025	Almunia de Doña Godina (La)
2008,0	70	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50067	Calatayud
2008,0	13	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50074	Caspe
2008,0	96	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50089	Cuarte de Huerva
2008,0	53	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50095	Ejea de los Caballeros
2008,0	12	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50163	María de Huerva
2008,0	95	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50182	Muela (La)
2008,0	164	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50219	Puebla de Alfindén (La)
2008,0	35	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50251	Tarazona
2008,0	17	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50252	Tauste
2008,0	52	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50272	Utebo
2008,0	1729	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50297	Zaragoza
2008,0	32	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50298	Zuera
2008,0	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22048	Barbastro
2008,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22061	Binéfar
2008,0	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22112	Fraga
2008,0	4	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22125	Huesca
2008,0	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22158	Monzón
2008,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22199	Sabiñánigo
2008,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	44025	Andorra
2008,0	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	44216	Teruel
2008,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50008	Alagón
2008,0	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50025	Almunia de Doña Godina (La)
2008,0	4	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50067	Calatayud
2008,0	4	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50074	Caspe
